[DEBUG] [2023-04-12 10:24:45] AbstractApplicationContext.prepareRefresh(629) | Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@6df65e26
[DEBUG] [2023-04-12 10:36:44] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 2d5db0517d0a4e4fbe2da44a35271b75, msgType : 19
[DEBUG] [2023-04-12 10:36:44] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : d53939d761bb47d591c226660f22ded6, msgType : 19
[DEBUG] [2023-04-12 10:36:46] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 0d9673060beb4f3998bd67c5ea1187a6, msgType : 19
[DEBUG] [2023-04-12 10:36:46] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 15770322df224df2b5c1502b64570645, msgType : 19
[DEBUG] [2023-04-12 10:36:46] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 973f2d28586e4183b00ce4554d19fbaf, msgType : 18
[DEBUG] [2023-04-12 10:36:46] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 6a5fd8e10ac74442913c766bc915ac0a, msgType : 18
[INFO] [2023-04-12 10:36:47] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2023-04-12 10:36:48] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : e01150cde2dc4cbd873cd18d0d486fe6, msgType : 19
[DEBUG] [2023-04-12 10:36:48] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 141c7bc1e5704e4fb52373494f93cb30, msgType : 19
[DEBUG] [2023-04-12 10:36:50] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 3ee7e569cbf54cf7a5abacb38b79b657, msgType : 19
[DEBUG] [2023-04-12 10:36:50] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 5397e9cc1dda491fbe55cc3e3ebee506, msgType : 19
[DEBUG] [2023-04-12 10:36:52] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : b06d629803d44886a79a34190da515d4, msgType : 19
[DEBUG] [2023-04-12 10:36:52] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : c0dc9df16d8c445698b6af0e648b7796, msgType : 19
[DEBUG] [2023-04-12 10:36:54] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : baa14d1934634a1286438ce9861ae501, msgType : 19
[DEBUG] [2023-04-12 10:36:54] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 7252c133feff4b1c8945ef7536f04f3c, msgType : 19
[DEBUG] [2023-04-12 10:36:56] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 2c0a4f64ddef49e19565a0629314ee0d, msgType : 19
[DEBUG] [2023-04-12 10:36:56] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : d298b88d2f7740a88a8cbda798f09ab0, msgType : 19
[INFO] [2023-04-12 10:36:57] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2023-04-12 10:36:58] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 6a5a8a2b77bf4c88baf547260532e9e3, msgType : 19
[DEBUG] [2023-04-12 10:36:58] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : dc5e4a0582ea4019a754deca9bd52b7e, msgType : 19
[DEBUG] [2023-04-12 10:37:00] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 733706e02f574dd0a34a6b53dbde1b5f, msgType : 19
[DEBUG] [2023-04-12 10:37:00] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 289dba23275245e49d182105def68870, msgType : 19
[DEBUG] [2023-04-12 10:37:02] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 4e06d772c674466ba2fbe0d7bc71c870, msgType : 19
[DEBUG] [2023-04-12 10:37:02] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 8396c9f350b34cd3a0b78d33408984d4, msgType : 19
[DEBUG] [2023-04-12 10:37:04] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : a6ec23f28ba34b2a8048409a68202dcd, msgType : 19
[DEBUG] [2023-04-12 10:37:04] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 3de5e3f53ff64cd3834bcea3c9808019, msgType : 19
[DEBUG] [2023-04-12 10:37:06] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : d912867299f7440eb36e70a9a5bca932, msgType : 19
[DEBUG] [2023-04-12 10:37:06] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 16321c6e94e2492daf3db5365940da03, msgType : 19
[INFO] [2023-04-12 10:37:07] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2023-04-12 10:37:08] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 6fbb84f891254f70a5bbe69c9296c14b, msgType : 19
[DEBUG] [2023-04-12 10:37:08] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 0f9cfa1614c24a8f963a4faa1f215b17, msgType : 19
[DEBUG] [2023-04-12 10:37:10] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 55d344e3e1e8470cb9389f5ce047c4f9, msgType : 19
[DEBUG] [2023-04-12 10:37:10] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : ce3f98cf9df841ff9a784a53770c28f7, msgType : 19
[DEBUG] [2023-04-12 10:37:12] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 86ca5dba829c4712affbb4d3175d131c, msgType : 19
[DEBUG] [2023-04-12 10:37:12] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : f30f9b9701414379936dfe2b9bcd50a3, msgType : 19
[DEBUG] [2023-04-12 10:37:14] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 31bb0eb151854fd283641f397c48407f, msgType : 19
[DEBUG] [2023-04-12 10:37:14] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 71f5e18a405e40c48697bc7b45a4c66b, msgType : 19
[DEBUG] [2023-04-12 10:37:16] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : e003acca301c4386b1157ff5b46d6800, msgType : 19
[DEBUG] [2023-04-12 10:37:16] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 33ae61bb690941409965c70d1e8e32f8, msgType : 19
[INFO] [2023-04-12 10:37:17] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2023-04-12 10:37:18] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : f45043cccb414e71860978c4882da25b, msgType : 19
[DEBUG] [2023-04-12 10:37:18] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 72e3fe38c9ae4d118bb02098941f5904, msgType : 19
[DEBUG] [2023-04-12 10:37:20] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 151b48b5c4ca4d6e8153f7f1023468c8, msgType : 19
[DEBUG] [2023-04-12 10:37:20] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 838737c831b14eda9fa8bb3c5eae9a5c, msgType : 19
[DEBUG] [2023-04-12 10:37:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 37dfb84d81914023a9e8ee068a4d8e34, msgType : 19
[DEBUG] [2023-04-12 10:37:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : c689775206c9405ab92d1faf5763792b, msgType : 19
[DEBUG] [2023-04-12 10:37:24] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 59000809726f4c0e924712cd2d28482c, msgType : 19
[DEBUG] [2023-04-12 10:37:24] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 361de0d5c4f24db79824878e2838ae70, msgType : 19
[DEBUG] [2023-04-12 10:37:26] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 09e9280d58f34a038606c39e0b42314a, msgType : 19
[DEBUG] [2023-04-12 10:37:26] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : f8e13e01f9854c3d80f3f338b04fda25, msgType : 19
[INFO] [2023-04-12 10:37:27] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2023-04-12 10:37:28] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : bbc4a6ae5d0c40fa8e81f5920acda6d6, msgType : 19
[DEBUG] [2023-04-12 10:37:28] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 555fd7dbc5ad4e748c0a942811aa13a4, msgType : 19
[DEBUG] [2023-04-12 10:37:30] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 26183986e74646f1b1e6a0029312d907, msgType : 19
[DEBUG] [2023-04-12 10:37:30] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 7af491a0109a4784bdc3e96a6a3cc884, msgType : 19
[DEBUG] [2023-04-12 10:37:32] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 57bea5bc49a54e0d84367e799b6e7a91, msgType : 19
[DEBUG] [2023-04-12 10:37:32] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : debfe1670cfb4d87b4c232d18aa16cb2, msgType : 19
[DEBUG] [2023-04-12 10:37:34] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : f0150452f0934350ae16b0b36a2d940c, msgType : 19
[DEBUG] [2023-04-12 10:37:34] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : a99b12473e8e4d47a4039454f9b73169, msgType : 19
[DEBUG] [2023-04-12 10:37:36] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : cb1464591c0641309a9c69fdad64f8a4, msgType : 19
[DEBUG] [2023-04-12 10:37:36] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 54a9b748e117488a951d131cf189fe7f, msgType : 19
[INFO] [2023-04-12 10:37:37] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2023-04-12 10:37:38] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 9dfae2c4ae854ae3a49175ec9d45edcd, msgType : 19
[DEBUG] [2023-04-12 10:37:38] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 21ff7c1e48e34847a059f8d645aadfec, msgType : 19
[DEBUG] [2023-04-12 10:37:40] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : e31feb6c38014bceb5bcacafd19160ad, msgType : 19
[DEBUG] [2023-04-12 10:37:40] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 8389c126d2d6423fae543e2b1aad556d, msgType : 19
[DEBUG] [2023-04-12 10:37:42] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 78a025cdae734bafa632105a736244fc, msgType : 19
[DEBUG] [2023-04-12 10:37:42] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 322d8439e21a496d9d1115a542a5a31a, msgType : 19
[DEBUG] [2023-04-12 10:37:44] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 7dfce7d7458547658a1f21dc1a49f484, msgType : 19
[DEBUG] [2023-04-12 10:37:44] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : a9f81d6c5d9848f98a474c8d8c6f8cbf, msgType : 19
[DEBUG] [2023-04-12 10:37:46] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 8f144aa68f5f49a484a0432311c069aa, msgType : 19
[DEBUG] [2023-04-12 10:37:46] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 9eddb799d5a64ff2b04463cb61dc833f, msgType : 19
[DEBUG] [2023-04-12 10:37:46] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : bfa477f5cd5a4646b665a50680c524ed, msgType : 18
[DEBUG] [2023-04-12 10:37:46] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : b69d765c597748b8bfabc48e6caa95ee, msgType : 18
[INFO] [2023-04-12 10:37:47] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2023-04-12 10:37:48] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 5e8a56c2707c45f2bf6fe09d3ac6744d, msgType : 19
[DEBUG] [2023-04-12 10:37:48] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 300f4ef03f434bbd876523f5221a33ea, msgType : 19
[DEBUG] [2023-04-12 10:37:50] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 37c20a4bb88b448795ab500951ae6dc5, msgType : 19
[DEBUG] [2023-04-12 10:37:50] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 0727b7de364b4947ab4cd96478288634, msgType : 19
[DEBUG] [2023-04-12 10:37:52] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : b94195b24164469ea9fdeb99d45f6335, msgType : 19
[DEBUG] [2023-04-12 10:37:52] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : c045021c05074e17acb1913ce5c08561, msgType : 19
[DEBUG] [2023-04-12 10:37:54] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 86e5f8511b884c8ea2368181d97c8a4a, msgType : 19
[DEBUG] [2023-04-12 10:37:54] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 8cea1b0700e44bdc87e7029a99645df2, msgType : 19
[DEBUG] [2023-04-12 10:37:56] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : aca6b398edc14e32b8ae7350f210d30d, msgType : 19
[DEBUG] [2023-04-12 10:37:56] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 38fe2209319c4427bf0f43841cc97c98, msgType : 19
[INFO] [2023-04-12 10:37:57] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2023-04-12 10:37:58] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : c495326a1b18492189e39f1c536e13d1, msgType : 19
[DEBUG] [2023-04-12 10:37:58] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 0e6b68527f954c19a99c7a56903b1143, msgType : 19
[DEBUG] [2023-04-12 10:38:00] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 398c9c3a9cae453ba8ccb4d99d436f11, msgType : 19
[DEBUG] [2023-04-12 10:38:00] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 9ade730708fb467bbd9c369796ad666d, msgType : 19
[DEBUG] [2023-04-12 10:38:02] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : dce53980c7c7495f8f132f2e0e41a9f1, msgType : 19
[DEBUG] [2023-04-12 10:38:02] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 6c252aa979d94d0aa497df6698600a7b, msgType : 19
[DEBUG] [2023-04-12 10:38:04] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 644884917b90437996aa03262e7b255f, msgType : 19
[DEBUG] [2023-04-12 10:38:04] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 3b779194130a45bca76f35e5dd5c748a, msgType : 19
[DEBUG] [2023-04-12 10:38:06] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 0eb706dcbe2744b79effcd2ee7bda867, msgType : 19
[DEBUG] [2023-04-12 10:38:06] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 92943308af6d4a8e82d657b3ee917fd9, msgType : 19
[INFO] [2023-04-12 10:38:07] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2023-04-12 10:38:08] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : fd729093f4cb449ea45ace4bab6414de, msgType : 19
[DEBUG] [2023-04-12 10:38:08] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 4b8bc4f62ad445468860d924f26505ad, msgType : 19
[DEBUG] [2023-04-12 10:38:10] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 0e0611841bdc41a295e69d9ae161df05, msgType : 19
[DEBUG] [2023-04-12 10:38:10] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : e9b6882ae64d40ffbafa5847616e8a2a, msgType : 19
[DEBUG] [2023-04-12 10:38:12] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 263d061864a8419c8648ec59f7c4d364, msgType : 19
[DEBUG] [2023-04-12 10:38:12] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : c682a3a445e6443a88cfee40e2c8a537, msgType : 19
[DEBUG] [2023-04-12 10:38:14] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 6e9f54e90c7b4b0f92cfd9a567a1b65d, msgType : 19
[DEBUG] [2023-04-12 10:38:14] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : abaff8e09751427da7991aa9872f9110, msgType : 19
[DEBUG] [2023-04-12 10:38:16] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : e9e5c979daf74156842dd98483ae328d, msgType : 19
[DEBUG] [2023-04-12 10:38:16] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 30d51fa7027844cd95c6f8d6718d7126, msgType : 19
[INFO] [2023-04-12 10:38:17] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2023-04-12 10:38:18] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 9cff01fa93af4a7882c80f4b94cf59fd, msgType : 19
[DEBUG] [2023-04-12 10:38:18] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 37ac9dcc158440a8bafc60d3b30a945c, msgType : 19
[DEBUG] [2023-04-12 10:38:20] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 7bbd5997a4694ee98ba6a0b1679a41fa, msgType : 19
[DEBUG] [2023-04-12 10:38:20] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 2dd7442522984660b84ee33b7e2ebabf, msgType : 19
[DEBUG] [2023-04-12 10:38:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : d5d7d8a6c71e43aa943e98f10b3cf02e, msgType : 19
[DEBUG] [2023-04-12 10:38:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 3f682e877a3e4d05a8f91ac16106b4cd, msgType : 19
[DEBUG] [2023-04-12 10:38:24] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 3a1542b5e1094c0e90f0bb02084f36a3, msgType : 19
[DEBUG] [2023-04-12 10:38:24] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 993045f1933c43a3832cbba3e75e297e, msgType : 19
[DEBUG] [2023-04-12 10:38:26] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 6513a450725f4509ac5d09c830a69308, msgType : 19
[DEBUG] [2023-04-12 10:38:26] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 4357c6867b6f47548d31a24afee7bd4d, msgType : 19
[INFO] [2023-04-12 10:38:27] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2023-04-12 10:38:28] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 50f728058a504c2aaba935d5b2aa7691, msgType : 19
[DEBUG] [2023-04-12 10:38:28] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 1cf7d1d151044da1b24d166fc8b50153, msgType : 19
[DEBUG] [2023-04-12 10:38:30] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 3f1effe9a0b745eaac8a1d9e4c0d64fb, msgType : 19
[DEBUG] [2023-04-12 10:38:30] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 757ae6ab004c4686bf6a3e81a87ecb24, msgType : 19
[DEBUG] [2023-04-12 10:38:32] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 893d2c40b94543ff9e77e90755aa5358, msgType : 19
[DEBUG] [2023-04-12 10:38:32] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 9070fef328ad477e98eee2c056264eed, msgType : 19
[DEBUG] [2023-04-12 10:38:34] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : f831bb0bacd644b28c6585f02511bff0, msgType : 19
[DEBUG] [2023-04-12 10:38:34] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 0de4258ab68b4b27ae5148e15e86ad84, msgType : 19
[DEBUG] [2023-04-12 10:38:36] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 0e83ad98e785464287076ddb0ad6ae01, msgType : 19
[DEBUG] [2023-04-12 10:38:36] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : f26684d65561468caf20b98e2951f46e, msgType : 19
[INFO] [2023-04-12 10:38:37] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2023-04-12 10:38:38] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : c88b339b00ac446ba03536731454d4e4, msgType : 19
[DEBUG] [2023-04-12 10:38:38] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : bec19fa6669d4ce7a344d9ae2f3dc2fe, msgType : 19
[DEBUG] [2023-04-12 10:38:40] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 02e2cdf63a254220b7d9089f7deacc37, msgType : 19
[DEBUG] [2023-04-12 10:38:40] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 1c4b844fa04e488592c266abdfd73a6f, msgType : 19
[DEBUG] [2023-04-12 10:38:42] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : a935cc28cf4f4f64bb838cc415ef3eb3, msgType : 19
[DEBUG] [2023-04-12 10:38:42] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : fd73c16e296e4f92af131dca17a7eda4, msgType : 19
[DEBUG] [2023-04-12 10:38:44] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : fe5348845b1e4c6cad9131273dc71b49, msgType : 19
[DEBUG] [2023-04-12 10:38:44] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 10d808cc5a794e30a88f8b8e194becf2, msgType : 19
[DEBUG] [2023-04-12 10:38:46] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 5d301120808942e7b90a145154cf060c, msgType : 19
